episode,total_reward,best_reward,agent.epsilon
857,-327.0,-248.0,0.005
858,-534.0,-248.0,0.005
859,-365.0,-248.0,0.005
860,-429.0,-248.0,0.005
861,-482.0,-248.0,0.005
862,-461.0,-248.0,0.005
863,-321.0,-248.0,0.005
864,-503.0,-248.0,0.005
865,-452.0,-248.0,0.005
866,-245.0,-245.0,0.005
867,-497.0,-245.0,0.005
868,-508.0,-245.0,0.005
869,-541.0,-245.0,0.005
870,-395.0,-245.0,0.005
871,-663.0,-245.0,0.005
872,-239.0,-239.0,0.005
873,-254.0,-239.0,0.005
874,-411.0,-239.0,0.005
875,-416.0,-239.0,0.005
876,-429.0,-239.0,0.005
877,-322.0,-239.0,0.005
878,-422.0,-239.0,0.005
879,-408.0,-239.0,0.005
880,-512.0,-239.0,0.005
881,-328.0,-239.0,0.005
882,-446.0,-239.0,0.005
883,-361.0,-239.0,0.005
884,-417.0,-239.0,0.005
885,-419.0,-239.0,0.005
886,-319.0,-239.0,0.005
887,-443.0,-239.0,0.005
888,-295.0,-239.0,0.005
889,-319.0,-239.0,0.005
890,-319.0,-239.0,0.005
891,-527.0,-239.0,0.005
892,-376.0,-239.0,0.005
893,-453.0,-239.0,0.005
894,-277.0,-239.0,0.005
895,-638.0,-239.0,0.005
896,-384.0,-239.0,0.005
897,-417.0,-239.0,0.005
898,-338.0,-239.0,0.005
899,-412.0,-239.0,0.005
900,-341.0,-239.0,0.005
901,-371.0,-239.0,0.005
902,-413.0,-239.0,0.005
903,-415.0,-239.0,0.005
904,-416.0,-239.0,0.005
905,-580.0,-239.0,0.005
906,-340.0,-239.0,0.005
907,-286.0,-239.0,0.005
908,-348.0,-239.0,0.005
909,-409.0,-239.0,0.005
910,-416.0,-239.0,0.005
911,-443.0,-239.0,0.005
912,-442.0,-239.0,0.005
913,-314.0,-239.0,0.005
914,-372.0,-239.0,0.005
915,-514.0,-239.0,0.005
916,-484.0,-239.0,0.005
917,-366.0,-239.0,0.005
918,-405.0,-239.0,0.005
919,-396.0,-239.0,0.005
920,-308.0,-239.0,0.005
921,-510.0,-239.0,0.005
922,-497.0,-239.0,0.005
923,-322.0,-239.0,0.005
924,-414.0,-239.0,0.005
925,-411.0,-239.0,0.005
926,-379.0,-239.0,0.005
927,-389.0,-239.0,0.005
928,-423.0,-239.0,0.005
929,-244.0,-239.0,0.005
930,-320.0,-239.0,0.005
931,-694.0,-239.0,0.005
932,-630.0,-239.0,0.005
933,-446.0,-239.0,0.005
934,-336.0,-239.0,0.005
935,-411.0,-239.0,0.005
936,-318.0,-239.0,0.005
937,-437.0,-239.0,0.005
938,-489.0,-239.0,0.005
939,-427.0,-239.0,0.005
940,-531.0,-239.0,0.005
941,-349.0,-239.0,0.005
942,-401.0,-239.0,0.005
943,-246.0,-239.0,0.005
944,-402.0,-239.0,0.005
945,-467.0,-239.0,0.005
946,-354.0,-239.0,0.005
947,-323.0,-239.0,0.005
948,-407.0,-239.0,0.005
949,-502.0,-239.0,0.005
950,-296.0,-239.0,0.005
951,-489.0,-239.0,0.005
952,-563.0,-239.0,0.005
953,-333.0,-239.0,0.005
954,-864.0,-239.0,0.005
955,-241.0,-239.0,0.005
956,-329.0,-239.0,0.005
957,-320.0,-239.0,0.005
958,-368.0,-239.0,0.005
959,-355.0,-239.0,0.005
960,-283.0,-239.0,0.005
961,-404.0,-239.0,0.005
962,-584.0,-239.0,0.005
963,-373.0,-239.0,0.005
964,-428.0,-239.0,0.005
965,-373.0,-239.0,0.005
966,-373.0,-239.0,0.005
967,-391.0,-239.0,0.005
968,-605.0,-239.0,0.005
969,-425.0,-239.0,0.005
970,-448.0,-239.0,0.005
971,-331.0,-239.0,0.005
972,-331.0,-239.0,0.005
973,-488.0,-239.0,0.005
974,-365.0,-239.0,0.005
975,-406.0,-239.0,0.005
976,-327.0,-239.0,0.005
977,-402.0,-239.0,0.005
978,-681.0,-239.0,0.005
979,-365.0,-239.0,0.005
980,-341.0,-239.0,0.005
981,-311.0,-239.0,0.005
982,-327.0,-239.0,0.005
983,-621.0,-239.0,0.005
984,-320.0,-239.0,0.005
985,-337.0,-239.0,0.005
986,-522.0,-239.0,0.005
987,-243.0,-239.0,0.005
988,-284.0,-239.0,0.005
989,-410.0,-239.0,0.005
990,-445.0,-239.0,0.005
991,-422.0,-239.0,0.005
992,-428.0,-239.0,0.005
993,-423.0,-239.0,0.005
994,-511.0,-239.0,0.005
995,-423.0,-239.0,0.005
996,-498.0,-239.0,0.005
997,-318.0,-239.0,0.005
998,-317.0,-239.0,0.005
999,-483.0,-239.0,0.005
1000,-325.0,-239.0,0.005
1001,-367.0,-239.0,0.005
1002,-331.0,-239.0,0.005
1003,-454.0,-239.0,0.005
1004,-415.0,-239.0,0.005
1005,-495.0,-239.0,0.005
1006,-318.0,-239.0,0.005
1007,-329.0,-239.0,0.005
1008,-499.0,-239.0,0.005
1009,-440.0,-239.0,0.005
1010,-343.0,-239.0,0.005
1011,-336.0,-239.0,0.005
1012,-322.0,-239.0,0.005
1013,-378.0,-239.0,0.005
1014,-428.0,-239.0,0.005
1015,-397.0,-239.0,0.005
1016,-534.0,-239.0,0.005
1017,-521.0,-239.0,0.005
1018,-396.0,-239.0,0.005
1019,-370.0,-239.0,0.005
1020,-330.0,-239.0,0.005
1021,-327.0,-239.0,0.005
1022,-475.0,-239.0,0.005
1023,-455.0,-239.0,0.005
1024,-315.0,-239.0,0.005
1025,-285.0,-239.0,0.005
1026,-835.0,-239.0,0.005
1027,-417.0,-239.0,0.005
1028,-281.0,-239.0,0.005
1029,-518.0,-239.0,0.005
1030,-329.0,-239.0,0.005
1031,-332.0,-239.0,0.005
1032,-318.0,-239.0,0.005
1033,-520.0,-239.0,0.005
1034,-408.0,-239.0,0.005
1035,-323.0,-239.0,0.005
1036,-272.0,-239.0,0.005
1037,-547.0,-239.0,0.005
1038,-237.0,-237.0,0.005
1039,-459.0,-237.0,0.005
1040,-341.0,-237.0,0.005
1041,-321.0,-237.0,0.005
1042,-414.0,-237.0,0.005
1043,-243.0,-237.0,0.005
1044,-314.0,-237.0,0.005
1045,-519.0,-237.0,0.005
1046,-319.0,-237.0,0.005
1047,-452.0,-237.0,0.005
1048,-410.0,-237.0,0.005
1049,-318.0,-237.0,0.005
1050,-317.0,-237.0,0.005
1051,-412.0,-237.0,0.005
1052,-349.0,-237.0,0.005
1053,-514.0,-237.0,0.005
1054,-241.0,-237.0,0.005
1055,-449.0,-237.0,0.005
1056,-320.0,-237.0,0.005
1057,-325.0,-237.0,0.005
1058,-483.0,-237.0,0.005
1059,-264.0,-237.0,0.005
1060,-408.0,-237.0,0.005
1061,-343.0,-237.0,0.005
1062,-316.0,-237.0,0.005
1063,-501.0,-237.0,0.005
1064,-328.0,-237.0,0.005
1065,-307.0,-237.0,0.005
1066,-279.0,-237.0,0.005
1067,-432.0,-237.0,0.005
1068,-339.0,-237.0,0.005
1069,-514.0,-237.0,0.005
1070,-421.0,-237.0,0.005
1071,-408.0,-237.0,0.005
1072,-414.0,-237.0,0.005
1073,-366.0,-237.0,0.005
1074,-332.0,-237.0,0.005
1075,-376.0,-237.0,0.005
1076,-415.0,-237.0,0.005
1077,-327.0,-237.0,0.005
1078,-317.0,-237.0,0.005
1079,-460.0,-237.0,0.005
1080,-336.0,-237.0,0.005
1081,-468.0,-237.0,0.005
1082,-417.0,-237.0,0.005
1083,-319.0,-237.0,0.005
1084,-332.0,-237.0,0.005
1085,-357.0,-237.0,0.005
1086,-435.0,-237.0,0.005
1087,-334.0,-237.0,0.005
1088,-410.0,-237.0,0.005
1089,-364.0,-237.0,0.005
1090,-345.0,-237.0,0.005
1091,-304.0,-237.0,0.005
1092,-324.0,-237.0,0.005
1093,-280.0,-237.0,0.005
1094,-603.0,-237.0,0.005
1095,-318.0,-237.0,0.005
1096,-317.0,-237.0,0.005
1097,-323.0,-237.0,0.005
1098,-544.0,-237.0,0.005
1099,-326.0,-237.0,0.005
1100,-331.0,-237.0,0.005
1101,-358.0,-237.0,0.005
1102,-427.0,-237.0,0.005
1103,-374.0,-237.0,0.005
1104,-327.0,-237.0,0.005
1105,-326.0,-237.0,0.005
1106,-451.0,-237.0,0.005
1107,-319.0,-237.0,0.005
1108,-454.0,-237.0,0.005
1109,-358.0,-237.0,0.005
1110,-446.0,-237.0,0.005
1111,-392.0,-237.0,0.005
1112,-481.0,-237.0,0.005
1113,-289.0,-237.0,0.005
1114,-408.0,-237.0,0.005
1115,-463.0,-237.0,0.005
1116,-449.0,-237.0,0.005
1117,-424.0,-237.0,0.005
1118,-243.0,-237.0,0.005
1119,-512.0,-237.0,0.005
1120,-382.0,-237.0,0.005
1121,-361.0,-237.0,0.005
1122,-374.0,-237.0,0.005
1123,-326.0,-237.0,0.005
1124,-407.0,-237.0,0.005
1125,-325.0,-237.0,0.005
1126,-400.0,-237.0,0.005
1127,-379.0,-237.0,0.005
1128,-363.0,-237.0,0.005
1129,-337.0,-237.0,0.005
1130,-354.0,-237.0,0.005
1131,-418.0,-237.0,0.005
1132,-408.0,-237.0,0.005
1133,-325.0,-237.0,0.005
1134,-241.0,-237.0,0.005
1135,-466.0,-237.0,0.005
1136,-352.0,-237.0,0.005
1137,-338.0,-237.0,0.005
1138,-361.0,-237.0,0.005
1139,-321.0,-237.0,0.005
1140,-320.0,-237.0,0.005
1141,-603.0,-237.0,0.005
1142,-335.0,-237.0,0.005
1143,-435.0,-237.0,0.005
1144,-287.0,-237.0,0.005
1145,-275.0,-237.0,0.005
1146,-279.0,-237.0,0.005
1147,-460.0,-237.0,0.005
1148,-603.0,-237.0,0.005
1149,-425.0,-237.0,0.005
1150,-493.0,-237.0,0.005
1151,-242.0,-237.0,0.005
1152,-395.0,-237.0,0.005
1153,-275.0,-237.0,0.005
1154,-536.0,-237.0,0.005
1155,-404.0,-237.0,0.005
1156,-426.0,-237.0,0.005
1157,-377.0,-237.0,0.005
1158,-281.0,-237.0,0.005
1159,-416.0,-237.0,0.005
1160,-459.0,-237.0,0.005
1161,-336.0,-237.0,0.005
1162,-500.0,-237.0,0.005
1163,-403.0,-237.0,0.005
1164,-574.0,-237.0,0.005
1165,-292.0,-237.0,0.005
1166,-396.0,-237.0,0.005
1167,-249.0,-237.0,0.005
1168,-283.0,-237.0,0.005
1169,-405.0,-237.0,0.005
1170,-455.0,-237.0,0.005
1171,-322.0,-237.0,0.005
1172,-460.0,-237.0,0.005
1173,-496.0,-237.0,0.005
1174,-314.0,-237.0,0.005
1175,-240.0,-237.0,0.005
1176,-285.0,-237.0,0.005
1177,-466.0,-237.0,0.005
1178,-399.0,-237.0,0.005
1179,-368.0,-237.0,0.005
1180,-366.0,-237.0,0.005
1181,-321.0,-237.0,0.005
1182,-328.0,-237.0,0.005
1183,-335.0,-237.0,0.005
1184,-400.0,-237.0,0.005
1185,-330.0,-237.0,0.005
1186,-385.0,-237.0,0.005
1187,-375.0,-237.0,0.005
1188,-372.0,-237.0,0.005
1189,-322.0,-237.0,0.005
1190,-330.0,-237.0,0.005
1191,-371.0,-237.0,0.005
1192,-530.0,-237.0,0.005
1193,-376.0,-237.0,0.005
1194,-432.0,-237.0,0.005
1195,-403.0,-237.0,0.005
1196,-493.0,-237.0,0.005
1197,-318.0,-237.0,0.005
1198,-350.0,-237.0,0.005
1199,-420.0,-237.0,0.005
1200,-336.0,-237.0,0.005
1201,-404.0,-237.0,0.005
1202,-348.0,-237.0,0.005
1203,-442.0,-237.0,0.005
1204,-273.0,-237.0,0.005
1205,-420.0,-237.0,0.005
1206,-343.0,-237.0,0.005
1207,-330.0,-237.0,0.005
1208,-474.0,-237.0,0.005
1209,-410.0,-237.0,0.005
1210,-414.0,-237.0,0.005
1211,-420.0,-237.0,0.005
1212,-254.0,-237.0,0.005
1213,-483.0,-237.0,0.005
1214,-329.0,-237.0,0.005
1215,-324.0,-237.0,0.005
1216,-330.0,-237.0,0.005
1217,-314.0,-237.0,0.005
1218,-367.0,-237.0,0.005
1219,-322.0,-237.0,0.005
1220,-325.0,-237.0,0.005
1221,-432.0,-237.0,0.005
1222,-421.0,-237.0,0.005
1223,-347.0,-237.0,0.005
1224,-409.0,-237.0,0.005
1225,-484.0,-237.0,0.005
1226,-308.0,-237.0,0.005
1227,-333.0,-237.0,0.005
1228,-323.0,-237.0,0.005
1229,-332.0,-237.0,0.005
1230,-280.0,-237.0,0.005
1231,-418.0,-237.0,0.005
1232,-478.0,-237.0,0.005
1233,-532.0,-237.0,0.005
1234,-279.0,-237.0,0.005
1235,-238.0,-237.0,0.005
1236,-253.0,-237.0,0.005
1237,-410.0,-237.0,0.005
1238,-404.0,-237.0,0.005
1239,-397.0,-237.0,0.005
1240,-378.0,-237.0,0.005
1241,-339.0,-237.0,0.005
1242,-372.0,-237.0,0.005
1243,-330.0,-237.0,0.005
1244,-313.0,-237.0,0.005
1245,-324.0,-237.0,0.005
1246,-327.0,-237.0,0.005
1247,-356.0,-237.0,0.005
1248,-417.0,-237.0,0.005
1249,-237.0,-237.0,0.005
1250,-477.0,-237.0,0.005
1251,-432.0,-237.0,0.005
1252,-238.0,-237.0,0.005
1253,-378.0,-237.0,0.005
1254,-239.0,-237.0,0.005
1255,-373.0,-237.0,0.005
1256,-385.0,-237.0,0.005
1257,-413.0,-237.0,0.005
1258,-279.0,-237.0,0.005
1259,-315.0,-237.0,0.005
1260,-403.0,-237.0,0.005
1261,-341.0,-237.0,0.005
1262,-410.0,-237.0,0.005
1263,-262.0,-237.0,0.005
1264,-399.0,-237.0,0.005
1265,-312.0,-237.0,0.005
1266,-332.0,-237.0,0.005
1267,-320.0,-237.0,0.005
1268,-322.0,-237.0,0.005
1269,-321.0,-237.0,0.005
1270,-438.0,-237.0,0.005
1271,-408.0,-237.0,0.005
1272,-321.0,-237.0,0.005
1273,-446.0,-237.0,0.005
1274,-361.0,-237.0,0.005
1275,-273.0,-237.0,0.005
1276,-374.0,-237.0,0.005
1277,-400.0,-237.0,0.005
1278,-382.0,-237.0,0.005
1279,-250.0,-237.0,0.005
1280,-328.0,-237.0,0.005
1281,-316.0,-237.0,0.005
1282,-249.0,-237.0,0.005
1283,-341.0,-237.0,0.005
1284,-461.0,-237.0,0.005
1285,-353.0,-237.0,0.005
1286,-320.0,-237.0,0.005
1287,-415.0,-237.0,0.005
1288,-304.0,-237.0,0.005
1289,-573.0,-237.0,0.005
1290,-325.0,-237.0,0.005
1291,-413.0,-237.0,0.005
1292,-394.0,-237.0,0.005
1293,-360.0,-237.0,0.005
1294,-344.0,-237.0,0.005
1295,-365.0,-237.0,0.005
1296,-430.0,-237.0,0.005
1297,-317.0,-237.0,0.005
1298,-328.0,-237.0,0.005
1299,-423.0,-237.0,0.005
1300,-424.0,-237.0,0.005
1301,-275.0,-237.0,0.005
1302,-375.0,-237.0,0.005
1303,-409.0,-237.0,0.005
1304,-331.0,-237.0,0.005
1305,-413.0,-237.0,0.005
1306,-379.0,-237.0,0.005
1307,-280.0,-237.0,0.005
1308,-250.0,-237.0,0.005
1309,-312.0,-237.0,0.005
1310,-426.0,-237.0,0.005
1311,-429.0,-237.0,0.005
1312,-326.0,-237.0,0.005
1313,-401.0,-237.0,0.005
1314,-246.0,-237.0,0.005
1315,-330.0,-237.0,0.005
1316,-269.0,-237.0,0.005
1317,-425.0,-237.0,0.005
1318,-313.0,-237.0,0.005
1319,-245.0,-237.0,0.005
1320,-506.0,-237.0,0.005
1321,-365.0,-237.0,0.005
1322,-412.0,-237.0,0.005
1323,-506.0,-237.0,0.005
1324,-260.0,-237.0,0.005
1325,-403.0,-237.0,0.005
1326,-244.0,-237.0,0.005
1327,-329.0,-237.0,0.005
1328,-335.0,-237.0,0.005
1329,-327.0,-237.0,0.005
1330,-319.0,-237.0,0.005
1331,-351.0,-237.0,0.005
1332,-279.0,-237.0,0.005
1333,-498.0,-237.0,0.005
1334,-498.0,-237.0,0.005
1335,-413.0,-237.0,0.005
1336,-241.0,-237.0,0.005
1337,-361.0,-237.0,0.005
1338,-246.0,-237.0,0.005
1339,-337.0,-237.0,0.005
1340,-326.0,-237.0,0.005
1341,-488.0,-237.0,0.005
1342,-333.0,-237.0,0.005
1343,-356.0,-237.0,0.005
1344,-428.0,-237.0,0.005
1345,-313.0,-237.0,0.005
1346,-368.0,-237.0,0.005
1347,-322.0,-237.0,0.005
1348,-417.0,-237.0,0.005
1349,-318.0,-237.0,0.005
1350,-423.0,-237.0,0.005
1351,-360.0,-237.0,0.005
1352,-311.0,-237.0,0.005
1353,-290.0,-237.0,0.005
1354,-284.0,-237.0,0.005
1355,-260.0,-237.0,0.005
1356,-385.0,-237.0,0.005
1357,-312.0,-237.0,0.005
1358,-311.0,-237.0,0.005
1359,-399.0,-237.0,0.005
1360,-354.0,-237.0,0.005
1361,-458.0,-237.0,0.005
1362,-330.0,-237.0,0.005
1363,-322.0,-237.0,0.005
1364,-420.0,-237.0,0.005
1365,-404.0,-237.0,0.005
1366,-257.0,-237.0,0.005
1367,-373.0,-237.0,0.005
1368,-389.0,-237.0,0.005
1369,-409.0,-237.0,0.005
1370,-336.0,-237.0,0.005
1371,-327.0,-237.0,0.005
1372,-416.0,-237.0,0.005
1373,-347.0,-237.0,0.005
1374,-329.0,-237.0,0.005
1375,-357.0,-237.0,0.005
1376,-332.0,-237.0,0.005
1377,-403.0,-237.0,0.005
1378,-326.0,-237.0,0.005
1379,-328.0,-237.0,0.005
1380,-368.0,-237.0,0.005
1381,-311.0,-237.0,0.005
1382,-448.0,-237.0,0.005
1383,-328.0,-237.0,0.005
1384,-349.0,-237.0,0.005
1385,-453.0,-237.0,0.005
1386,-386.0,-237.0,0.005
1387,-327.0,-237.0,0.005
1388,-361.0,-237.0,0.005
1389,-272.0,-237.0,0.005
1390,-435.0,-237.0,0.005
1391,-503.0,-237.0,0.005
1392,-376.0,-237.0,0.005
1393,-328.0,-237.0,0.005
1394,-331.0,-237.0,0.005
1395,-333.0,-237.0,0.005
1396,-415.0,-237.0,0.005
1397,-285.0,-237.0,0.005
1398,-316.0,-237.0,0.005
1399,-394.0,-237.0,0.005
1400,-511.0,-237.0,0.005
1401,-250.0,-237.0,0.005
1402,-422.0,-237.0,0.005
1403,-438.0,-237.0,0.005
1404,-326.0,-237.0,0.005
1405,-249.0,-237.0,0.005
1406,-312.0,-237.0,0.005
1407,-281.0,-237.0,0.005
1408,-366.0,-237.0,0.005
1409,-400.0,-237.0,0.005
1410,-319.0,-237.0,0.005
1411,-412.0,-237.0,0.005
1412,-246.0,-237.0,0.005
1413,-332.0,-237.0,0.005
1414,-321.0,-237.0,0.005
1415,-360.0,-237.0,0.005
1416,-288.0,-237.0,0.005
1417,-376.0,-237.0,0.005
1418,-337.0,-237.0,0.005
1419,-329.0,-237.0,0.005
1420,-315.0,-237.0,0.005
1421,-317.0,-237.0,0.005
1422,-432.0,-237.0,0.005
1423,-431.0,-237.0,0.005
1424,-291.0,-237.0,0.005
1425,-404.0,-237.0,0.005
1426,-319.0,-237.0,0.005
1427,-393.0,-237.0,0.005
1428,-241.0,-237.0,0.005
1429,-248.0,-237.0,0.005
1430,-480.0,-237.0,0.005
1431,-298.0,-237.0,0.005
1432,-317.0,-237.0,0.005
1433,-333.0,-237.0,0.005
1434,-335.0,-237.0,0.005
1435,-271.0,-237.0,0.005
1436,-399.0,-237.0,0.005
1437,-360.0,-237.0,0.005
1438,-362.0,-237.0,0.005
1439,-356.0,-237.0,0.005
1440,-416.0,-237.0,0.005
1441,-336.0,-237.0,0.005
1442,-240.0,-237.0,0.005
1443,-362.0,-237.0,0.005
1444,-248.0,-237.0,0.005
1445,-313.0,-237.0,0.005
1446,-323.0,-237.0,0.005
1447,-252.0,-237.0,0.005
1448,-317.0,-237.0,0.005
1449,-491.0,-237.0,0.005
1450,-310.0,-237.0,0.005
1451,-375.0,-237.0,0.005
1452,-337.0,-237.0,0.005
1453,-342.0,-237.0,0.005
1454,-316.0,-237.0,0.005
1455,-366.0,-237.0,0.005
1456,-359.0,-237.0,0.005
1457,-328.0,-237.0,0.005
1458,-352.0,-237.0,0.005
1459,-378.0,-237.0,0.005
1460,-439.0,-237.0,0.005
1461,-330.0,-237.0,0.005
1462,-294.0,-237.0,0.005
1463,-317.0,-237.0,0.005
1464,-340.0,-237.0,0.005
1465,-364.0,-237.0,0.005
1466,-321.0,-237.0,0.005
1467,-391.0,-237.0,0.005
1468,-307.0,-237.0,0.005
1469,-452.0,-237.0,0.005
1470,-315.0,-237.0,0.005
1471,-419.0,-237.0,0.005
1472,-317.0,-237.0,0.005
1473,-268.0,-237.0,0.005
1474,-499.0,-237.0,0.005
1475,-428.0,-237.0,0.005
1476,-364.0,-237.0,0.005
1477,-367.0,-237.0,0.005
1478,-411.0,-237.0,0.005
1479,-300.0,-237.0,0.005
1480,-275.0,-237.0,0.005
1481,-347.0,-237.0,0.005
1482,-342.0,-237.0,0.005
1483,-492.0,-237.0,0.005
1484,-335.0,-237.0,0.005
1485,-313.0,-237.0,0.005
1486,-403.0,-237.0,0.005
1487,-273.0,-237.0,0.005
1488,-335.0,-237.0,0.005
1489,-319.0,-237.0,0.005
1490,-318.0,-237.0,0.005
1491,-241.0,-237.0,0.005
1492,-412.0,-237.0,0.005
1493,-330.0,-237.0,0.005
1494,-330.0,-237.0,0.005
1495,-272.0,-237.0,0.005
1496,-416.0,-237.0,0.005
1497,-461.0,-237.0,0.005
1498,-372.0,-237.0,0.005
1499,-313.0,-237.0,0.005
1500,-298.0,-237.0,0.005
1501,-244.0,-237.0,0.005
1502,-408.0,-237.0,0.005
1503,-336.0,-237.0,0.005
1504,-365.0,-237.0,0.005
1505,-279.0,-237.0,0.005
1506,-285.0,-237.0,0.005
1507,-344.0,-237.0,0.005
1508,-308.0,-237.0,0.005
1509,-317.0,-237.0,0.005
1510,-439.0,-237.0,0.005
1511,-276.0,-237.0,0.005
1512,-240.0,-237.0,0.005
1513,-410.0,-237.0,0.005
1514,-338.0,-237.0,0.005
1515,-427.0,-237.0,0.005
1516,-358.0,-237.0,0.005
1517,-311.0,-237.0,0.005
1518,-375.0,-237.0,0.005
1519,-357.0,-237.0,0.005
1520,-413.0,-237.0,0.005
1521,-338.0,-237.0,0.005
1522,-323.0,-237.0,0.005
1523,-323.0,-237.0,0.005
1524,-258.0,-237.0,0.005
1525,-401.0,-237.0,0.005
1526,-318.0,-237.0,0.005
1527,-316.0,-237.0,0.005
1528,-370.0,-237.0,0.005
1529,-282.0,-237.0,0.005
1530,-321.0,-237.0,0.005
1531,-376.0,-237.0,0.005
1532,-244.0,-237.0,0.005
1533,-313.0,-237.0,0.005
1534,-402.0,-237.0,0.005
1535,-314.0,-237.0,0.005
1536,-301.0,-237.0,0.005
1537,-312.0,-237.0,0.005
1538,-458.0,-237.0,0.005
1539,-358.0,-237.0,0.005
1540,-396.0,-237.0,0.005
1541,-346.0,-237.0,0.005
1542,-321.0,-237.0,0.005
1543,-334.0,-237.0,0.005
1544,-235.0,-235.0,0.005
1545,-346.0,-235.0,0.005
1546,-410.0,-235.0,0.005
1547,-318.0,-235.0,0.005
1548,-466.0,-235.0,0.005
1549,-253.0,-235.0,0.005
1550,-273.0,-235.0,0.005
1551,-337.0,-235.0,0.005
1552,-456.0,-235.0,0.005
1553,-330.0,-235.0,0.005
1554,-287.0,-235.0,0.005
1555,-299.0,-235.0,0.005
1556,-339.0,-235.0,0.005
1557,-365.0,-235.0,0.005
1558,-337.0,-235.0,0.005
1559,-271.0,-235.0,0.005
1560,-241.0,-235.0,0.005
1561,-338.0,-235.0,0.005
1562,-426.0,-235.0,0.005
1563,-380.0,-235.0,0.005
1564,-242.0,-235.0,0.005
1565,-408.0,-235.0,0.005
1566,-243.0,-235.0,0.005
1567,-408.0,-235.0,0.005
1568,-274.0,-235.0,0.005
1569,-448.0,-235.0,0.005
1570,-359.0,-235.0,0.005
1571,-243.0,-235.0,0.005
1572,-322.0,-235.0,0.005
1573,-308.0,-235.0,0.005
1574,-309.0,-235.0,0.005
1575,-430.0,-235.0,0.005
1576,-396.0,-235.0,0.005
1577,-411.0,-235.0,0.005
1578,-320.0,-235.0,0.005
1579,-275.0,-235.0,0.005
1580,-313.0,-235.0,0.005
1581,-311.0,-235.0,0.005
1582,-313.0,-235.0,0.005
1583,-291.0,-235.0,0.005
1584,-456.0,-235.0,0.005
1585,-240.0,-235.0,0.005
1586,-279.0,-235.0,0.005
1587,-415.0,-235.0,0.005
1588,-240.0,-235.0,0.005
1589,-400.0,-235.0,0.005
1590,-332.0,-235.0,0.005
1591,-319.0,-235.0,0.005
1592,-446.0,-235.0,0.005
1593,-403.0,-235.0,0.005
1594,-206.0,-206.0,0.005
1595,-337.0,-206.0,0.005
1596,-318.0,-206.0,0.005
1597,-248.0,-206.0,0.005
1598,-312.0,-206.0,0.005
1599,-335.0,-206.0,0.005
1600,-329.0,-206.0,0.005
1601,-291.0,-206.0,0.005
1602,-326.0,-206.0,0.005
1603,-256.0,-206.0,0.005
1604,-436.0,-206.0,0.005
1605,-374.0,-206.0,0.005
1606,-336.0,-206.0,0.005
1607,-281.0,-206.0,0.005
1608,-409.0,-206.0,0.005
1609,-333.0,-206.0,0.005
1610,-238.0,-206.0,0.005
1611,-369.0,-206.0,0.005
1612,-385.0,-206.0,0.005
1613,-322.0,-206.0,0.005
1614,-323.0,-206.0,0.005
1615,-437.0,-206.0,0.005
1616,-276.0,-206.0,0.005
1617,-335.0,-206.0,0.005
1618,-317.0,-206.0,0.005
1619,-345.0,-206.0,0.005
1620,-249.0,-206.0,0.005
1621,-400.0,-206.0,0.005
1622,-307.0,-206.0,0.005
1623,-337.0,-206.0,0.005
1624,-366.0,-206.0,0.005
1625,-416.0,-206.0,0.005
1626,-225.0,-206.0,0.005
1627,-399.0,-206.0,0.005
1628,-286.0,-206.0,0.005
1629,-328.0,-206.0,0.005
1630,-321.0,-206.0,0.005
1631,-246.0,-206.0,0.005
1632,-335.0,-206.0,0.005
1633,-330.0,-206.0,0.005
1634,-277.0,-206.0,0.005
1635,-395.0,-206.0,0.005
1636,-336.0,-206.0,0.005
1637,-309.0,-206.0,0.005
1638,-423.0,-206.0,0.005
1639,-507.0,-206.0,0.005
1640,-286.0,-206.0,0.005
1641,-250.0,-206.0,0.005
1642,-281.0,-206.0,0.005
1643,-443.0,-206.0,0.005
1644,-332.0,-206.0,0.005
1645,-271.0,-206.0,0.005
1646,-243.0,-206.0,0.005
1647,-314.0,-206.0,0.005
1648,-327.0,-206.0,0.005
1649,-343.0,-206.0,0.005
1650,-405.0,-206.0,0.005
1651,-497.0,-206.0,0.005
1652,-286.0,-206.0,0.005
1653,-320.0,-206.0,0.005
1654,-316.0,-206.0,0.005
1655,-322.0,-206.0,0.005
1656,-329.0,-206.0,0.005
1657,-297.0,-206.0,0.005
1658,-320.0,-206.0,0.005
1659,-320.0,-206.0,0.005
1660,-318.0,-206.0,0.005
1661,-411.0,-206.0,0.005
1662,-247.0,-206.0,0.005
1663,-348.0,-206.0,0.005
1664,-330.0,-206.0,0.005
1665,-330.0,-206.0,0.005
1666,-316.0,-206.0,0.005
1667,-230.0,-206.0,0.005
1668,-383.0,-206.0,0.005
1669,-347.0,-206.0,0.005
1670,-310.0,-206.0,0.005
1671,-202.0,-202.0,0.005
1672,-309.0,-202.0,0.005
1673,-296.0,-202.0,0.005
1674,-324.0,-202.0,0.005
1675,-362.0,-202.0,0.005
1676,-309.0,-202.0,0.005
1677,-414.0,-202.0,0.005
1678,-364.0,-202.0,0.005
1679,-292.0,-202.0,0.005
1680,-338.0,-202.0,0.005
1681,-237.0,-202.0,0.005
1682,-570.0,-202.0,0.005
1683,-323.0,-202.0,0.005
1684,-280.0,-202.0,0.005
1685,-370.0,-202.0,0.005
1686,-336.0,-202.0,0.005
