Episode,Reward,Average_Reward,Episode_Length
31912,-141.0,-83.0,0.005
31913,-139.0,-83.0,0.005
31914,-149.0,-83.0,0.005
31915,-141.0,-83.0,0.005
31916,-110.0,-83.0,0.005
31917,-141.0,-83.0,0.005
31918,-132.0,-83.0,0.005
31919,-145.0,-83.0,0.005
31920,-108.0,-83.0,0.005
31921,-132.0,-83.0,0.005
31922,-141.0,-83.0,0.005
31923,-140.0,-83.0,0.005
31924,-144.0,-83.0,0.005
31925,-140.0,-83.0,0.005
31926,-85.0,-83.0,0.005
31927,-141.0,-83.0,0.005
31928,-142.0,-83.0,0.005
31929,-108.0,-83.0,0.005
31930,-141.0,-83.0,0.005
31931,-144.0,-83.0,0.005
31932,-141.0,-83.0,0.005
31933,-111.0,-83.0,0.005
31934,-146.0,-83.0,0.005
31935,-111.0,-83.0,0.005
31936,-109.0,-83.0,0.005
31937,-148.0,-83.0,0.005
31938,-144.0,-83.0,0.005
31939,-113.0,-83.0,0.005
31940,-86.0,-83.0,0.005
31941,-142.0,-83.0,0.005
31942,-109.0,-83.0,0.005
31943,-147.0,-83.0,0.005
31944,-140.0,-83.0,0.005
31945,-139.0,-83.0,0.005
31946,-140.0,-83.0,0.005
31947,-130.0,-83.0,0.005
31948,-140.0,-83.0,0.005
31949,-148.0,-83.0,0.005
31950,-142.0,-83.0,0.005
31951,-112.0,-83.0,0.005
31952,-86.0,-83.0,0.005
31953,-140.0,-83.0,0.005
31954,-148.0,-83.0,0.005
31955,-141.0,-83.0,0.005
31956,-146.0,-83.0,0.005
31957,-140.0,-83.0,0.005
31958,-141.0,-83.0,0.005
31959,-141.0,-83.0,0.005
31960,-142.0,-83.0,0.005
31961,-148.0,-83.0,0.005
31962,-140.0,-83.0,0.005
31963,-131.0,-83.0,0.005
31964,-142.0,-83.0,0.005
31965,-141.0,-83.0,0.005
31966,-141.0,-83.0,0.005
31967,-147.0,-83.0,0.005
31968,-134.0,-83.0,0.005
31969,-152.0,-83.0,0.005
31970,-112.0,-83.0,0.005
31971,-146.0,-83.0,0.005
31972,-141.0,-83.0,0.005
31973,-114.0,-83.0,0.005
31974,-149.0,-83.0,0.005
31975,-141.0,-83.0,0.005
31976,-128.0,-83.0,0.005
31977,-140.0,-83.0,0.005
31978,-139.0,-83.0,0.005
31979,-108.0,-83.0,0.005
31980,-141.0,-83.0,0.005
31981,-108.0,-83.0,0.005
31982,-140.0,-83.0,0.005
31983,-145.0,-83.0,0.005
31984,-114.0,-83.0,0.005
31985,-145.0,-83.0,0.005
31986,-145.0,-83.0,0.005
31987,-151.0,-83.0,0.005
31988,-109.0,-83.0,0.005
31989,-114.0,-83.0,0.005
31990,-141.0,-83.0,0.005
31991,-147.0,-83.0,0.005
31992,-142.0,-83.0,0.005
31993,-110.0,-83.0,0.005
31994,-141.0,-83.0,0.005
31995,-145.0,-83.0,0.005
31996,-154.0,-83.0,0.005
31997,-148.0,-83.0,0.005
31998,-112.0,-83.0,0.005
31999,-110.0,-83.0,0.005
32000,-142.0,-83.0,0.005
32001,-139.0,-83.0,0.005
32002,-112.0,-83.0,0.005
32003,-148.0,-83.0,0.005
32004,-140.0,-83.0,0.005
32005,-146.0,-83.0,0.005
32006,-142.0,-83.0,0.005
32007,-142.0,-83.0,0.005
32008,-110.0,-83.0,0.005
32009,-151.0,-83.0,0.005
32010,-109.0,-83.0,0.005
32011,-141.0,-83.0,0.005
32012,-149.0,-83.0,0.005
32013,-142.0,-83.0,0.005
32014,-138.0,-83.0,0.005
32015,-142.0,-83.0,0.005
32016,-111.0,-83.0,0.005
32017,-141.0,-83.0,0.005
32018,-141.0,-83.0,0.005
32019,-148.0,-83.0,0.005
32020,-109.0,-83.0,0.005
32021,-148.0,-83.0,0.005
32022,-112.0,-83.0,0.005
32023,-142.0,-83.0,0.005
32024,-149.0,-83.0,0.005
32025,-141.0,-83.0,0.005
32026,-110.0,-83.0,0.005
32027,-110.0,-83.0,0.005
32028,-150.0,-83.0,0.005
32029,-148.0,-83.0,0.005
32030,-110.0,-83.0,0.005
32031,-143.0,-83.0,0.005
32032,-141.0,-83.0,0.005
32033,-111.0,-83.0,0.005
32034,-142.0,-83.0,0.005
32035,-142.0,-83.0,0.005
32036,-85.0,-83.0,0.005
32037,-145.0,-83.0,0.005
32038,-140.0,-83.0,0.005
32039,-111.0,-83.0,0.005
32040,-110.0,-83.0,0.005
32041,-146.0,-83.0,0.005
32042,-110.0,-83.0,0.005
32043,-141.0,-83.0,0.005
32044,-142.0,-83.0,0.005
32045,-147.0,-83.0,0.005
32046,-147.0,-83.0,0.005
32047,-141.0,-83.0,0.005
32048,-145.0,-83.0,0.005
32049,-143.0,-83.0,0.005
32050,-86.0,-83.0,0.005
32051,-108.0,-83.0,0.005
32052,-144.0,-83.0,0.005
32053,-144.0,-83.0,0.005
32054,-141.0,-83.0,0.005
32055,-109.0,-83.0,0.005
32056,-112.0,-83.0,0.005
32057,-111.0,-83.0,0.005
32058,-140.0,-83.0,0.005
32059,-141.0,-83.0,0.005
32060,-141.0,-83.0,0.005
32061,-141.0,-83.0,0.005
32062,-147.0,-83.0,0.005
32063,-140.0,-83.0,0.005
32064,-141.0,-83.0,0.005
32065,-146.0,-83.0,0.005
32066,-141.0,-83.0,0.005
32067,-142.0,-83.0,0.005
32068,-109.0,-83.0,0.005
32069,-109.0,-83.0,0.005
32070,-139.0,-83.0,0.005
32071,-128.0,-83.0,0.005
32072,-145.0,-83.0,0.005
32073,-148.0,-83.0,0.005
32074,-110.0,-83.0,0.005
32075,-149.0,-83.0,0.005
32076,-139.0,-83.0,0.005
32077,-144.0,-83.0,0.005
32078,-148.0,-83.0,0.005
32079,-140.0,-83.0,0.005
32080,-109.0,-83.0,0.005
32081,-149.0,-83.0,0.005
32082,-145.0,-83.0,0.005
32083,-115.0,-83.0,0.005
32084,-149.0,-83.0,0.005
32085,-140.0,-83.0,0.005
32086,-109.0,-83.0,0.005
32087,-140.0,-83.0,0.005
32088,-147.0,-83.0,0.005
32089,-148.0,-83.0,0.005
32090,-113.0,-83.0,0.005
32091,-140.0,-83.0,0.005
32092,-145.0,-83.0,0.005
32093,-142.0,-83.0,0.005
32094,-108.0,-83.0,0.005
32095,-141.0,-83.0,0.005
32096,-152.0,-83.0,0.005
32097,-140.0,-83.0,0.005
32098,-152.0,-83.0,0.005
32099,-143.0,-83.0,0.005
32100,-140.0,-83.0,0.005
32101,-109.0,-83.0,0.005
32102,-145.0,-83.0,0.005
32103,-146.0,-83.0,0.005
32104,-146.0,-83.0,0.005
32105,-140.0,-83.0,0.005
32106,-146.0,-83.0,0.005
32107,-110.0,-83.0,0.005
32108,-110.0,-83.0,0.005
32109,-86.0,-83.0,0.005
32110,-141.0,-83.0,0.005
32111,-111.0,-83.0,0.005
32112,-141.0,-83.0,0.005
32113,-109.0,-83.0,0.005
32114,-109.0,-83.0,0.005
32115,-142.0,-83.0,0.005
32116,-111.0,-83.0,0.005
32117,-109.0,-83.0,0.005
32118,-145.0,-83.0,0.005
32119,-108.0,-83.0,0.005
32120,-141.0,-83.0,0.005
32121,-140.0,-83.0,0.005
32122,-110.0,-83.0,0.005
32123,-148.0,-83.0,0.005
32124,-141.0,-83.0,0.005
32125,-145.0,-83.0,0.005
32126,-145.0,-83.0,0.005
32127,-111.0,-83.0,0.005
32128,-109.0,-83.0,0.005
32129,-142.0,-83.0,0.005
32130,-141.0,-83.0,0.005
32131,-113.0,-83.0,0.005
32132,-151.0,-83.0,0.005
32133,-141.0,-83.0,0.005
32134,-140.0,-83.0,0.005
32135,-108.0,-83.0,0.005
32136,-109.0,-83.0,0.005
32137,-110.0,-83.0,0.005
32138,-110.0,-83.0,0.005
32139,-111.0,-83.0,0.005
32140,-148.0,-83.0,0.005
32141,-142.0,-83.0,0.005
32142,-108.0,-83.0,0.005
32143,-143.0,-83.0,0.005
32144,-145.0,-83.0,0.005
32145,-158.0,-83.0,0.005
32146,-114.0,-83.0,0.005
32147,-110.0,-83.0,0.005
32148,-109.0,-83.0,0.005
32149,-108.0,-83.0,0.005
32150,-140.0,-83.0,0.005
32151,-141.0,-83.0,0.005
32152,-146.0,-83.0,0.005
32153,-109.0,-83.0,0.005
32154,-140.0,-83.0,0.005
32155,-141.0,-83.0,0.005
32156,-147.0,-83.0,0.005
32157,-140.0,-83.0,0.005
32158,-145.0,-83.0,0.005
32159,-149.0,-83.0,0.005
32160,-140.0,-83.0,0.005
32161,-149.0,-83.0,0.005
32162,-109.0,-83.0,0.005
32163,-149.0,-83.0,0.005
32164,-142.0,-83.0,0.005
32165,-141.0,-83.0,0.005
32166,-150.0,-83.0,0.005
32167,-131.0,-83.0,0.005
32168,-145.0,-83.0,0.005
32169,-139.0,-83.0,0.005
32170,-145.0,-83.0,0.005
32171,-140.0,-83.0,0.005
32172,-141.0,-83.0,0.005
32173,-109.0,-83.0,0.005
32174,-139.0,-83.0,0.005
32175,-144.0,-83.0,0.005
32176,-140.0,-83.0,0.005
32177,-140.0,-83.0,0.005
32178,-142.0,-83.0,0.005
32179,-109.0,-83.0,0.005
32180,-151.0,-83.0,0.005
32181,-111.0,-83.0,0.005
32182,-112.0,-83.0,0.005
32183,-109.0,-83.0,0.005
32184,-109.0,-83.0,0.005
32185,-142.0,-83.0,0.005
32186,-132.0,-83.0,0.005
32187,-141.0,-83.0,0.005
32188,-111.0,-83.0,0.005
32189,-114.0,-83.0,0.005
32190,-146.0,-83.0,0.005
32191,-110.0,-83.0,0.005
32192,-111.0,-83.0,0.005
32193,-145.0,-83.0,0.005
32194,-145.0,-83.0,0.005
32195,-140.0,-83.0,0.005
32196,-109.0,-83.0,0.005
32197,-142.0,-83.0,0.005
32198,-109.0,-83.0,0.005
32199,-149.0,-83.0,0.005
32200,-108.0,-83.0,0.005
32201,-145.0,-83.0,0.005
32202,-110.0,-83.0,0.005
32203,-141.0,-83.0,0.005
32204,-131.0,-83.0,0.005
32205,-110.0,-83.0,0.005
32206,-142.0,-83.0,0.005
32207,-143.0,-83.0,0.005
32208,-110.0,-83.0,0.005
32209,-148.0,-83.0,0.005
32210,-142.0,-83.0,0.005
32211,-141.0,-83.0,0.005
32212,-145.0,-83.0,0.005
32213,-145.0,-83.0,0.005
32214,-140.0,-83.0,0.005
32215,-140.0,-83.0,0.005
32216,-141.0,-83.0,0.005
32217,-109.0,-83.0,0.005
32218,-136.0,-83.0,0.005
32219,-141.0,-83.0,0.005
32220,-131.0,-83.0,0.005
32221,-141.0,-83.0,0.005
32222,-140.0,-83.0,0.005
32223,-112.0,-83.0,0.005
32224,-110.0,-83.0,0.005
32225,-147.0,-83.0,0.005
32226,-141.0,-83.0,0.005
32227,-148.0,-83.0,0.005
32228,-140.0,-83.0,0.005
32229,-108.0,-83.0,0.005
32230,-140.0,-83.0,0.005
32231,-109.0,-83.0,0.005
32232,-109.0,-83.0,0.005
32233,-110.0,-83.0,0.005
32234,-143.0,-83.0,0.005
32235,-109.0,-83.0,0.005
32236,-133.0,-83.0,0.005
32237,-147.0,-83.0,0.005
32238,-140.0,-83.0,0.005
32239,-109.0,-83.0,0.005
32240,-141.0,-83.0,0.005
32241,-133.0,-83.0,0.005
32242,-111.0,-83.0,0.005
32243,-141.0,-83.0,0.005
32244,-145.0,-83.0,0.005
32245,-111.0,-83.0,0.005
32246,-150.0,-83.0,0.005
32247,-141.0,-83.0,0.005
32248,-132.0,-83.0,0.005
32249,-148.0,-83.0,0.005
32250,-109.0,-83.0,0.005
32251,-141.0,-83.0,0.005
32252,-141.0,-83.0,0.005
32253,-148.0,-83.0,0.005
32254,-140.0,-83.0,0.005
32255,-109.0,-83.0,0.005
32256,-145.0,-83.0,0.005
32257,-144.0,-83.0,0.005
32258,-140.0,-83.0,0.005
32259,-108.0,-83.0,0.005
32260,-109.0,-83.0,0.005
32261,-129.0,-83.0,0.005
32262,-142.0,-83.0,0.005
32263,-141.0,-83.0,0.005
32264,-154.0,-83.0,0.005
32265,-142.0,-83.0,0.005
32266,-141.0,-83.0,0.005
32267,-108.0,-83.0,0.005
32268,-144.0,-83.0,0.005
32269,-114.0,-83.0,0.005
32270,-141.0,-83.0,0.005
32271,-111.0,-83.0,0.005
32272,-147.0,-83.0,0.005
32273,-109.0,-83.0,0.005
32274,-145.0,-83.0,0.005
32275,-140.0,-83.0,0.005
32276,-160.0,-83.0,0.005
32277,-139.0,-83.0,0.005
32278,-154.0,-83.0,0.005
32279,-142.0,-83.0,0.005
32280,-140.0,-83.0,0.005
32281,-145.0,-83.0,0.005
32282,-144.0,-83.0,0.005
32283,-110.0,-83.0,0.005
32284,-140.0,-83.0,0.005
32285,-109.0,-83.0,0.005
32286,-108.0,-83.0,0.005
32287,-110.0,-83.0,0.005
32288,-109.0,-83.0,0.005
32289,-110.0,-83.0,0.005
32290,-145.0,-83.0,0.005
32291,-154.0,-83.0,0.005
32292,-144.0,-83.0,0.005
32293,-145.0,-83.0,0.005
32294,-149.0,-83.0,0.005
32295,-145.0,-83.0,0.005
32296,-145.0,-83.0,0.005
32297,-144.0,-83.0,0.005
32298,-135.0,-83.0,0.005
32299,-144.0,-83.0,0.005
32300,-109.0,-83.0,0.005
32301,-140.0,-83.0,0.005
32302,-109.0,-83.0,0.005
32303,-140.0,-83.0,0.005
32304,-145.0,-83.0,0.005
32305,-140.0,-83.0,0.005
32306,-108.0,-83.0,0.005
32307,-141.0,-83.0,0.005
32308,-142.0,-83.0,0.005
32309,-110.0,-83.0,0.005
32310,-148.0,-83.0,0.005
32311,-148.0,-83.0,0.005
32312,-145.0,-83.0,0.005
32313,-109.0,-83.0,0.005
32314,-140.0,-83.0,0.005
32315,-138.0,-83.0,0.005
32316,-141.0,-83.0,0.005
32317,-113.0,-83.0,0.005
32318,-109.0,-83.0,0.005
32319,-149.0,-83.0,0.005
32320,-112.0,-83.0,0.005
32321,-146.0,-83.0,0.005
32322,-140.0,-83.0,0.005
32323,-142.0,-83.0,0.005
32324,-142.0,-83.0,0.005
32325,-140.0,-83.0,0.005
32326,-141.0,-83.0,0.005
32327,-140.0,-83.0,0.005
32328,-152.0,-83.0,0.005
32329,-145.0,-83.0,0.005
32330,-141.0,-83.0,0.005
32331,-141.0,-83.0,0.005
32332,-142.0,-83.0,0.005
32333,-141.0,-83.0,0.005
32334,-147.0,-83.0,0.005
32335,-110.0,-83.0,0.005
32336,-149.0,-83.0,0.005
32337,-140.0,-83.0,0.005
32338,-142.0,-83.0,0.005
32339,-140.0,-83.0,0.005
32340,-142.0,-83.0,0.005
32341,-159.0,-83.0,0.005
32342,-109.0,-83.0,0.005
32343,-112.0,-83.0,0.005
32344,-141.0,-83.0,0.005
32345,-109.0,-83.0,0.005
32346,-140.0,-83.0,0.005
32347,-141.0,-83.0,0.005
32348,-142.0,-83.0,0.005
32349,-149.0,-83.0,0.005
32350,-140.0,-83.0,0.005
32351,-139.0,-83.0,0.005
32352,-140.0,-83.0,0.005
32353,-148.0,-83.0,0.005
32354,-111.0,-83.0,0.005
32355,-141.0,-83.0,0.005
32356,-142.0,-83.0,0.005
32357,-141.0,-83.0,0.005
32358,-111.0,-83.0,0.005
32359,-109.0,-83.0,0.005
32360,-143.0,-83.0,0.005
32361,-142.0,-83.0,0.005
32362,-141.0,-83.0,0.005
32363,-141.0,-83.0,0.005
32364,-144.0,-83.0,0.005
32365,-109.0,-83.0,0.005
32366,-141.0,-83.0,0.005
32367,-142.0,-83.0,0.005
32368,-147.0,-83.0,0.005
32369,-109.0,-83.0,0.005
32370,-148.0,-83.0,0.005
32371,-150.0,-83.0,0.005
32372,-140.0,-83.0,0.005
32373,-149.0,-83.0,0.005
32374,-144.0,-83.0,0.005
32375,-129.0,-83.0,0.005
32376,-142.0,-83.0,0.005
32377,-141.0,-83.0,0.005
32378,-141.0,-83.0,0.005
32379,-141.0,-83.0,0.005
32380,-141.0,-83.0,0.005
32381,-139.0,-83.0,0.005
32382,-141.0,-83.0,0.005
32383,-141.0,-83.0,0.005
32384,-141.0,-83.0,0.005
32385,-111.0,-83.0,0.005
32386,-141.0,-83.0,0.005
32387,-143.0,-83.0,0.005
32388,-150.0,-83.0,0.005
32389,-139.0,-83.0,0.005
32390,-141.0,-83.0,0.005
32391,-109.0,-83.0,0.005
32392,-144.0,-83.0,0.005
32393,-111.0,-83.0,0.005
32394,-109.0,-83.0,0.005
32395,-149.0,-83.0,0.005
32396,-141.0,-83.0,0.005
32397,-142.0,-83.0,0.005
32398,-141.0,-83.0,0.005
32399,-140.0,-83.0,0.005
32400,-141.0,-83.0,0.005
32401,-147.0,-83.0,0.005
32402,-111.0,-83.0,0.005
32403,-143.0,-83.0,0.005
32404,-145.0,-83.0,0.005
32405,-141.0,-83.0,0.005
32406,-109.0,-83.0,0.005
32407,-141.0,-83.0,0.005
32408,-144.0,-83.0,0.005
32409,-150.0,-83.0,0.005
32410,-140.0,-83.0,0.005
32411,-129.0,-83.0,0.005
32412,-141.0,-83.0,0.005
32413,-177.0,-83.0,0.005
32414,-140.0,-83.0,0.005
32415,-141.0,-83.0,0.005
32416,-142.0,-83.0,0.005
32417,-144.0,-83.0,0.005
32418,-143.0,-83.0,0.005
32419,-109.0,-83.0,0.005
32420,-110.0,-83.0,0.005
32421,-142.0,-83.0,0.005
32422,-141.0,-83.0,0.005
32423,-141.0,-83.0,0.005
32424,-141.0,-83.0,0.005
32425,-140.0,-83.0,0.005
32426,-142.0,-83.0,0.005
32427,-108.0,-83.0,0.005
32428,-110.0,-83.0,0.005
32429,-114.0,-83.0,0.005
32430,-149.0,-83.0,0.005
32431,-147.0,-83.0,0.005
32432,-109.0,-83.0,0.005
32433,-150.0,-83.0,0.005
32434,-151.0,-83.0,0.005
32435,-140.0,-83.0,0.005
32436,-158.0,-83.0,0.005
32437,-155.0,-83.0,0.005
32438,-141.0,-83.0,0.005
32439,-109.0,-83.0,0.005
32440,-140.0,-83.0,0.005
32441,-148.0,-83.0,0.005
32442,-141.0,-83.0,0.005
32443,-140.0,-83.0,0.005
32444,-145.0,-83.0,0.005
32445,-109.0,-83.0,0.005
32446,-141.0,-83.0,0.005
32447,-141.0,-83.0,0.005
32448,-109.0,-83.0,0.005
32449,-110.0,-83.0,0.005
32450,-140.0,-83.0,0.005
32451,-110.0,-83.0,0.005
32452,-139.0,-83.0,0.005
32453,-145.0,-83.0,0.005
32454,-141.0,-83.0,0.005
32455,-112.0,-83.0,0.005
32456,-146.0,-83.0,0.005
32457,-139.0,-83.0,0.005
32458,-134.0,-83.0,0.005
32459,-144.0,-83.0,0.005
32460,-110.0,-83.0,0.005
32461,-139.0,-83.0,0.005
32462,-152.0,-83.0,0.005
32463,-111.0,-83.0,0.005
32464,-141.0,-83.0,0.005
32465,-146.0,-83.0,0.005
32466,-141.0,-83.0,0.005
32467,-141.0,-83.0,0.005
32468,-131.0,-83.0,0.005
32469,-109.0,-83.0,0.005
32470,-144.0,-83.0,0.005
32471,-110.0,-83.0,0.005
32472,-142.0,-83.0,0.005
32473,-141.0,-83.0,0.005
32474,-109.0,-83.0,0.005
32475,-132.0,-83.0,0.005
32476,-109.0,-83.0,0.005
32477,-140.0,-83.0,0.005
32478,-141.0,-83.0,0.005
32479,-148.0,-83.0,0.005
32480,-139.0,-83.0,0.005
32481,-152.0,-83.0,0.005
32482,-140.0,-83.0,0.005
32483,-145.0,-83.0,0.005
32484,-109.0,-83.0,0.005
32485,-140.0,-83.0,0.005
32486,-142.0,-83.0,0.005
32487,-130.0,-83.0,0.005
32488,-140.0,-83.0,0.005
32489,-141.0,-83.0,0.005
32490,-140.0,-83.0,0.005
32491,-109.0,-83.0,0.005
32492,-142.0,-83.0,0.005
32493,-142.0,-83.0,0.005
32494,-142.0,-83.0,0.005
32495,-141.0,-83.0,0.005
32496,-140.0,-83.0,0.005
32497,-109.0,-83.0,0.005
32498,-139.0,-83.0,0.005
32499,-108.0,-83.0,0.005
32500,-141.0,-83.0,0.005
32501,-142.0,-83.0,0.005
32502,-142.0,-83.0,0.005
32503,-145.0,-83.0,0.005
32504,-141.0,-83.0,0.005
32505,-141.0,-83.0,0.005
32506,-140.0,-83.0,0.005
32507,-109.0,-83.0,0.005
32508,-140.0,-83.0,0.005
32509,-145.0,-83.0,0.005
32510,-140.0,-83.0,0.005
32511,-141.0,-83.0,0.005
32512,-145.0,-83.0,0.005
32513,-109.0,-83.0,0.005
32514,-142.0,-83.0,0.005
32515,-141.0,-83.0,0.005
32516,-149.0,-83.0,0.005
32517,-111.0,-83.0,0.005
32518,-143.0,-83.0,0.005
32519,-148.0,-83.0,0.005
32520,-113.0,-83.0,0.005
32521,-139.0,-83.0,0.005
32522,-141.0,-83.0,0.005
32523,-144.0,-83.0,0.005
32524,-148.0,-83.0,0.005
32525,-141.0,-83.0,0.005
32526,-112.0,-83.0,0.005
32527,-149.0,-83.0,0.005
32528,-147.0,-83.0,0.005
32529,-109.0,-83.0,0.005
32530,-154.0,-83.0,0.005
32531,-110.0,-83.0,0.005
32532,-141.0,-83.0,0.005
32533,-141.0,-83.0,0.005
32534,-140.0,-83.0,0.005
32535,-109.0,-83.0,0.005
32536,-157.0,-83.0,0.005
32537,-144.0,-83.0,0.005
32538,-145.0,-83.0,0.005
32539,-144.0,-83.0,0.005
32540,-140.0,-83.0,0.005
32541,-109.0,-83.0,0.005
32542,-149.0,-83.0,0.005
32543,-109.0,-83.0,0.005
32544,-145.0,-83.0,0.005
32545,-143.0,-83.0,0.005
32546,-109.0,-83.0,0.005
32547,-141.0,-83.0,0.005
32548,-161.0,-83.0,0.005
32549,-109.0,-83.0,0.005
32550,-147.0,-83.0,0.005
32551,-140.0,-83.0,0.005
32552,-145.0,-83.0,0.005
32553,-112.0,-83.0,0.005
32554,-159.0,-83.0,0.005
32555,-145.0,-83.0,0.005
32556,-109.0,-83.0,0.005
32557,-140.0,-83.0,0.005
32558,-130.0,-83.0,0.005
32559,-108.0,-83.0,0.005
32560,-139.0,-83.0,0.005
32561,-144.0,-83.0,0.005
32562,-141.0,-83.0,0.005
32563,-109.0,-83.0,0.005
32564,-137.0,-83.0,0.005
32565,-148.0,-83.0,0.005
32566,-141.0,-83.0,0.005
32567,-142.0,-83.0,0.005
32568,-108.0,-83.0,0.005
32569,-145.0,-83.0,0.005
32570,-140.0,-83.0,0.005
32571,-140.0,-83.0,0.005
32572,-141.0,-83.0,0.005
32573,-140.0,-83.0,0.005
32574,-109.0,-83.0,0.005
32575,-145.0,-83.0,0.005
32576,-145.0,-83.0,0.005
32577,-113.0,-83.0,0.005
32578,-109.0,-83.0,0.005
32579,-109.0,-83.0,0.005
32580,-141.0,-83.0,0.005
32581,-143.0,-83.0,0.005
32582,-110.0,-83.0,0.005
32583,-145.0,-83.0,0.005
32584,-145.0,-83.0,0.005
32585,-140.0,-83.0,0.005
32586,-113.0,-83.0,0.005
32587,-108.0,-83.0,0.005
32588,-109.0,-83.0,0.005
32589,-112.0,-83.0,0.005
32590,-150.0,-83.0,0.005
32591,-128.0,-83.0,0.005
32592,-144.0,-83.0,0.005
32593,-140.0,-83.0,0.005
32594,-140.0,-83.0,0.005
32595,-108.0,-83.0,0.005
32596,-144.0,-83.0,0.005
32597,-142.0,-83.0,0.005
32598,-144.0,-83.0,0.005
32599,-139.0,-83.0,0.005
32600,-140.0,-83.0,0.005
32601,-140.0,-83.0,0.005
32602,-135.0,-83.0,0.005
32603,-142.0,-83.0,0.005
32604,-108.0,-83.0,0.005
32605,-140.0,-83.0,0.005
32606,-146.0,-83.0,0.005
32607,-109.0,-83.0,0.005
32608,-112.0,-83.0,0.005
32609,-143.0,-83.0,0.005
32610,-149.0,-83.0,0.005
32611,-146.0,-83.0,0.005
32612,-109.0,-83.0,0.005
32613,-139.0,-83.0,0.005
32614,-145.0,-83.0,0.005
32615,-112.0,-83.0,0.005
32616,-140.0,-83.0,0.005
32617,-141.0,-83.0,0.005
32618,-145.0,-83.0,0.005
32619,-109.0,-83.0,0.005
32620,-145.0,-83.0,0.005
32621,-149.0,-83.0,0.005
32622,-140.0,-83.0,0.005
32623,-141.0,-83.0,0.005
32624,-109.0,-83.0,0.005
32625,-141.0,-83.0,0.005
32626,-110.0,-83.0,0.005
32627,-140.0,-83.0,0.005
32628,-142.0,-83.0,0.005
32629,-147.0,-83.0,0.005
32630,-109.0,-83.0,0.005
32631,-141.0,-83.0,0.005
32632,-112.0,-83.0,0.005
32633,-147.0,-83.0,0.005
32634,-142.0,-83.0,0.005
32635,-145.0,-83.0,0.005
32636,-111.0,-83.0,0.005
32637,-141.0,-83.0,0.005
32638,-143.0,-83.0,0.005
32639,-111.0,-83.0,0.005
32640,-145.0,-83.0,0.005
32641,-145.0,-83.0,0.005
32642,-139.0,-83.0,0.005
32643,-142.0,-83.0,0.005
32644,-142.0,-83.0,0.005
32645,-149.0,-83.0,0.005
32646,-149.0,-83.0,0.005
32647,-112.0,-83.0,0.005
32648,-145.0,-83.0,0.005
32649,-109.0,-83.0,0.005
32650,-109.0,-83.0,0.005
32651,-151.0,-83.0,0.005
32652,-144.0,-83.0,0.005
32653,-152.0,-83.0,0.005
32654,-146.0,-83.0,0.005
32655,-143.0,-83.0,0.005
32656,-142.0,-83.0,0.005
32657,-146.0,-83.0,0.005
32658,-144.0,-83.0,0.005
32659,-142.0,-83.0,0.005
32660,-138.0,-83.0,0.005
32661,-141.0,-83.0,0.005
32662,-148.0,-83.0,0.005
32663,-145.0,-83.0,0.005
32664,-144.0,-83.0,0.005
32665,-141.0,-83.0,0.005
32666,-140.0,-83.0,0.005
32667,-140.0,-83.0,0.005
32668,-141.0,-83.0,0.005
32669,-142.0,-83.0,0.005
32670,-140.0,-83.0,0.005
32671,-109.0,-83.0,0.005
32672,-141.0,-83.0,0.005
32673,-142.0,-83.0,0.005
32674,-140.0,-83.0,0.005
32675,-111.0,-83.0,0.005
32676,-147.0,-83.0,0.005
32677,-111.0,-83.0,0.005
32678,-141.0,-83.0,0.005
32679,-146.0,-83.0,0.005
32680,-145.0,-83.0,0.005
32681,-109.0,-83.0,0.005
32682,-146.0,-83.0,0.005
32683,-113.0,-83.0,0.005
32684,-141.0,-83.0,0.005
32685,-154.0,-83.0,0.005
32686,-146.0,-83.0,0.005
32687,-149.0,-83.0,0.005
32688,-142.0,-83.0,0.005
32689,-141.0,-83.0,0.005
32690,-113.0,-83.0,0.005
32691,-142.0,-83.0,0.005
32692,-139.0,-83.0,0.005
32693,-110.0,-83.0,0.005
32694,-142.0,-83.0,0.005
32695,-140.0,-83.0,0.005
32696,-109.0,-83.0,0.005
32697,-111.0,-83.0,0.005
32698,-109.0,-83.0,0.005
32699,-143.0,-83.0,0.005
32700,-129.0,-83.0,0.005
32701,-144.0,-83.0,0.005
32702,-140.0,-83.0,0.005
32703,-143.0,-83.0,0.005
32704,-142.0,-83.0,0.005
32705,-109.0,-83.0,0.005
32706,-141.0,-83.0,0.005
32707,-141.0,-83.0,0.005
32708,-108.0,-83.0,0.005
32709,-109.0,-83.0,0.005
32710,-141.0,-83.0,0.005
32711,-141.0,-83.0,0.005
32712,-148.0,-83.0,0.005
32713,-130.0,-83.0,0.005
32714,-109.0,-83.0,0.005
32715,-148.0,-83.0,0.005
32716,-141.0,-83.0,0.005
32717,-111.0,-83.0,0.005
32718,-158.0,-83.0,0.005
32719,-150.0,-83.0,0.005
32720,-140.0,-83.0,0.005
32721,-149.0,-83.0,0.005
32722,-152.0,-83.0,0.005
32723,-146.0,-83.0,0.005
32724,-139.0,-83.0,0.005
32725,-108.0,-83.0,0.005
32726,-139.0,-83.0,0.005
32727,-147.0,-83.0,0.005
32728,-150.0,-83.0,0.005
32729,-113.0,-83.0,0.005
32730,-141.0,-83.0,0.005
32731,-142.0,-83.0,0.005
32732,-108.0,-83.0,0.005
32733,-149.0,-83.0,0.005
